322,2,2,1,1,"Road-650 Red, 60","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,413.1463,1,Red,100,75,699.0982,60,60-62 CM,19.9,4,419.4589,L ,U ,00:00.0,00:00.0,NULL
323,2,2,1,1,"Road-650 Red, 60","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,486.7066,1,Red,100,75,782.99,60,60-62 CM,19.9,4,469.794,L ,U ,00:00.0,00:00.0,NULL
324,2,2,1,1,"Road-650 Red, 62","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,413.1463,1,Red,100,75,699.0982,62,60-62 CM,20,4,419.4589,L ,U ,00:00.0,00:00.0,NULL
325,2,2,1,1,"Road-650 Red, 62","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,486.7066,1,Red,100,75,782.99,62,60-62 CM,20,4,469.794,L ,U ,00:00.0,00:00.0,NULL
326,2,2,1,1,"Road-650 Red, 44","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,413.1463,1,Red,100,75,699.0982,44,42-46 CM,18.77,4,419.4589,L ,U ,00:00.0,00:00.0,NULL
327,2,2,1,1,"Road-650 Red, 44","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,486.7066,1,Red,100,75,782.99,44,42-46 CM,18.77,4,469.794,L ,U ,00:00.0,00:00.0,NULL
328,2,2,1,1,"Road-650 Red, 48","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,413.1463,1,Red,100,75,699.0982,48,48-52 CM,19.13,4,419.4589,L ,U ,00:00.0,00:00.0,NULL
329,2,2,1,1,"Road-650 Red, 48","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,486.7066,1,Red,100,75,782.99,48,48-52 CM,19.13,4,469.794,L ,U ,00:00.0,00:00.0,NULL
330,2,2,1,1,"Road-650 Red, 52","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,413.1463,1,Red,100,75,699.0982,52,48-52 CM,19.42,4,419.4589,L ,U ,00:00.0,00:00.0,NULL
331,2,2,1,1,"Road-650 Red, 52","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,486.7066,1,Red,100,75,782.99,52,48-52 CM,19.42,4,469.794,L ,U ,00:00.0,00:00.0,NULL
332,2,2,1,1,"Road-650 Black, 58","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,413.1463,1,Black,100,75,699.0982,58,54-58 CM,19.79,4,419.4589,L ,U ,00:00.0,00:00.0,NULL
333,2,2,1,1,"Road-650 Black, 58","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,486.7066,1,Black,100,75,782.99,58,54-58 CM,19.79,4,469.794,L ,U ,00:00.0,00:00.0,NULL
334,2,2,1,1,"Road-650 Black, 60","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,413.1463,1,Black,100,75,699.0982,60,60-62 CM,19.9,4,419.4589,L ,U ,00:00.0,00:00.0,NULL
335,2,2,1,1,"Road-650 Black, 60","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,486.7066,1,Black,100,75,782.99,60,60-62 CM,19.9,4,469.794,L ,U ,00:00.0,00:00.0,NULL
336,2,2,1,1,"Road-650 Black, 62","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,413.1463,1,Black,100,75,699.0982,62,60-62 CM,20,4,419.4589,L ,U ,00:00.0,00:00.0,NULL
337,2,2,1,1,"Road-650 Black, 62","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,486.7066,1,Black,100,75,782.99,62,60-62 CM,20,4,469.794,L ,U ,00:00.0,00:00.0,NULL
338,2,2,1,1,"Road-650 Black, 44","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,413.1463,1,Black,100,75,699.0982,44,42-46 CM,18.77,4,419.4589,L ,U ,00:00.0,00:00.0,NULL
339,2,2,1,1,"Road-650 Black, 44","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,486.7066,1,Black,100,75,782.99,44,42-46 CM,18.77,4,469.794,L ,U ,00:00.0,00:00.0,NULL
340,2,2,1,1,"Road-650 Black, 48","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,413.1463,1,Black,100,75,699.0982,48,48-52 CM,19.13,4,419.4589,L ,U ,00:00.0,00:00.0,NULL
341,2,2,1,1,"Road-650 Black, 48","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,486.7066,1,Black,100,75,782.99,48,48-52 CM,19.13,4,469.794,L ,U ,00:00.0,00:00.0,NULL
342,2,2,1,1,"Road-650 Black, 52","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,413.1463,1,Black,100,75,699.0982,52,48-52 CM,19.42,4,419.4589,L ,U ,00:00.0,00:00.0,NULL
343,2,2,1,1,"Road-650 Black, 52","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Road Bikes,Bikes,Road-650,R ,LB ,CM ,486.7066,1,Black,100,75,782.99,52,48-52 CM,19.42,4,469.794,L ,U ,00:00.0,00:00.0,NULL
344,1,1,1,1,"Mountain-100 Silver, 38","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",Mountain Bikes,Bikes,Mountain-100,M ,LB ,CM ,1912.1544,1,Silver,100,75,3399.99,38,38-40 CM,20.35,4,2039.994,H ,U ,00:00.0,00:00.0,NULL
345,1,1,1,1,"Mountain-100 Silver, 42","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",Mountain Bikes,Bikes,Mountain-100,M ,LB ,CM ,1912.1544,1,Silver,100,75,3399.99,42,42-46 CM,20.77,4,2039.994,H ,U ,00:00.0,00:00.0,NULL
346,1,1,1,1,"Mountain-100 Silver, 44","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",Mountain Bikes,Bikes,Mountain-100,M ,LB ,CM ,1912.1544,1,Silver,100,75,3399.99,44,42-46 CM,21.13,4,2039.994,H ,U ,00:00.0,00:00.0,NULL
347,1,1,1,1,"Mountain-100 Silver, 48","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",Mountain Bikes,Bikes,Mountain-100,M ,LB ,CM ,1912.1544,1,Silver,100,75,3399.99,48,48-52 CM,21.42,4,2039.994,H ,U ,00:00.0,00:00.0,NULL
348,1,1,1,1,"Mountain-100 Black, 38","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",Mountain Bikes,Bikes,Mountain-100,M ,LB ,CM ,1898.0944,1,Black,100,75,3374.99,38,38-40 CM,20.35,4,2024.994,H ,U ,00:00.0,00:00.0,NULL
349,1,1,1,1,"Mountain-100 Black, 42","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",Mountain Bikes,Bikes,Mountain-100,M ,LB ,CM ,1898.0944,1,Black,100,75,3374.99,42,42-46 CM,20.77,4,2024.994,H ,U ,00:00.0,00:00.0,NULL
350,1,1,1,1,"Mountain-100 Black, 44","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",Mountain Bikes,Bikes,Mountain-100,M ,LB ,CM ,1898.0944,1,Black,100,75,3374.99,44,42-46 CM,21.13,4,2024.994,H ,U ,00:00.0,00:00.0,NULL
351,1,1,1,1,"Mountain-100 Black, 48","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",Mountain Bikes,Bikes,Mountain-100,M ,LB ,CM ,1898.0944,1,Black,100,75,3374.99,48,48-52 CM,21.42,4,2024.994,H ,U ,00:00.0,00:00.0,NULL
352,1,1,1,1,"Mountain-200 Silver, 38",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Mountain Bikes,Bikes,Mountain-200,M ,LB ,CM ,1117.8559,1,Silver,100,75,2071.4196,38,38-40 CM,23.35,4,1242.8518,H ,U ,00:00.0,00:00.0,NULL
353,1,1,1,1,"Mountain-200 Silver, 38",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Mountain Bikes,Bikes,Mountain-200,M ,LB ,CM ,1265.6195,1,Silver,100,75,2319.99,38,38-40 CM,23.35,4,1391.994,H ,U ,00:00.0,NULL,Current
354,1,1,1,1,"Mountain-200 Silver, 42",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Mountain Bikes,Bikes,Mountain-200,M ,LB ,CM ,1117.8559,1,Silver,100,75,2071.4196,42,42-46 CM,23.77,4,1242.8518,H ,U ,00:00.0,00:00.0,NULL
355,1,1,1,1,"Mountain-200 Silver, 42",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Mountain Bikes,Bikes,Mountain-200,M ,LB ,CM ,1265.6195,1,Silver,100,75,2319.99,42,42-46 CM,23.77,4,1391.994,H ,U ,00:00.0,NULL,Current
356,1,1,1,1,"Mountain-200 Silver, 46",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Mountain Bikes,Bikes,Mountain-200,M ,LB ,CM ,1117.8559,1,Silver,100,75,2071.4196,46,42-46 CM,24.13,4,1242.8518,H ,U ,00:00.0,00:00.0,NULL
357,1,1,1,1,"Mountain-200 Silver, 46",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Mountain Bikes,Bikes,Mountain-200,M ,LB ,CM ,1265.6195,1,Silver,100,75,2319.99,46,42-46 CM,24.13,4,1391.994,H ,U ,00:00.0,NULL,Current
358,1,1,1,1,"Mountain-200 Black, 38",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Mountain Bikes,Bikes,Mountain-200,M ,LB ,CM ,1105.81,1,Black,100,75,2049.0982,38,38-40 CM,23.35,4,1229.4589,H ,U ,00:00.0,00:00.0,NULL
359,1,1,1,1,"Mountain-200 Black, 38",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Mountain Bikes,Bikes,Mountain-200,M ,LB ,CM ,1251.9813,1,Black,100,75,2294.99,38,38-40 CM,23.35,4,1376.994,H ,U ,00:00.0,NULL,Current
360,1,1,1,1,"Mountain-200 Black, 42",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Mountain Bikes,Bikes,Mountain-200,M ,LB ,CM ,1105.81,1,Black,100,75,2049.0982,42,42-46 CM,23.77,4,1229.4589,H ,U ,00:00.0,00:00.0,NULL
361,1,1,1,1,"Mountain-200 Black, 42",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Mountain Bikes,Bikes,Mountain-200,M ,LB ,CM ,1251.9813,1,Black,100,75,2294.99,42,42-46 CM,23.77,4,1376.994,H ,U ,00:00.0,NULL,Current
362,1,1,1,1,"Mountain-200 Black, 46",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Mountain Bikes,Bikes,Mountain-200,M ,LB ,CM ,1105.81,1,Black,100,75,2049.0982,46,42-46 CM,24.13,4,1229.4589,H ,U ,00:00.0,00:00.0,NULL
363,1,1,1,1,"Mountain-200 Black, 46",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Mountain Bikes,Bikes,Mountain-200,M ,LB ,CM ,1251.9813,1,Black,100,75,2294.99,46,42-46 CM,24.13,4,1376.994,H ,U ,00:00.0,NULL,Current
364,1,1,1,1,"Mountain-300 Black, 38",For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,Mountain Bikes,Bikes,Mountain-300,M ,LB ,CM ,598.4354,1,Black,100,75,1079.99,38,38-40 CM,25.35,4,647.994,M ,U ,00:00.0,00:00.0,NULL
365,1,1,1,1,"Mountain-300 Black, 40",For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,Mountain Bikes,Bikes,Mountain-300,M ,LB ,CM ,598.4354,1,Black,100,75,1079.99,40,38-40 CM,25.77,4,647.994,M ,U ,00:00.0,00:00.0,NULL
366,1,1,1,1,"Mountain-300 Black, 44",For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,Mountain Bikes,Bikes,Mountain-300,M ,LB ,CM ,598.4354,1,Black,100,75,1079.99,44,42-46 CM,26.13,4,647.994,M ,U ,00:00.0,00:00.0,NULL
367,1,1,1,1,"Mountain-300 Black, 48",For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,Mountain Bikes,Bikes,Mountain-300,M ,LB ,CM ,598.4354,1,Black,100,75,1079.99,48,48-52 CM,26.42,4,647.994,M ,U ,00:00.0,00:00.0,NULL
368,2,2,1,1,"Road-250 Red, 44","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1518.7864,1,Red,100,75,2443.35,44,42-46 CM,14.77,4,1466.01,H ,U ,00:00.0,00:00.0,NULL
369,2,2,1,1,"Road-250 Red, 48","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1518.7864,1,Red,100,75,2443.35,48,48-52 CM,15.13,4,1466.01,H ,U ,00:00.0,00:00.0,NULL
370,2,2,1,1,"Road-250 Red, 52","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1518.7864,1,Red,100,75,2443.35,52,48-52 CM,15.42,4,1466.01,H ,U ,00:00.0,00:00.0,NULL
371,2,2,1,1,"Road-250 Red, 58","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1320.6838,1,Red,100,75,2181.5625,58,54-58 CM,15.79,4,1308.9375,H ,U ,00:00.0,00:00.0,NULL
372,2,2,1,1,"Road-250 Red, 58","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1554.9479,1,Red,100,75,2443.35,58,54-58 CM,15.79,4,1466.01,H ,U ,00:00.0,NULL,Current
373,2,2,1,1,"Road-250 Black, 44","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1320.6838,1,Black,100,75,2181.5625,44,42-46 CM,14.77,4,1308.9375,H ,U ,00:00.0,00:00.0,NULL
374,2,2,1,1,"Road-250 Black, 44","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1554.9479,1,Black,100,75,2443.35,44,42-46 CM,14.77,4,1466.01,H ,U ,00:00.0,NULL,Current
375,2,2,1,1,"Road-250 Black, 48","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1320.6838,1,Black,100,75,2181.5625,48,48-52 CM,15.13,4,1308.9375,H ,U ,00:00.0,00:00.0,NULL
376,2,2,1,1,"Road-250 Black, 48","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1554.9479,1,Black,100,75,2443.35,48,48-52 CM,15.13,4,1466.01,H ,U ,00:00.0,NULL,Current
377,2,2,1,1,"Road-250 Black, 52","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1320.6838,1,Black,100,75,2181.5625,52,48-52 CM,15.42,4,1308.9375,H ,U ,00:00.0,00:00.0,NULL
378,2,2,1,1,"Road-250 Black, 52","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1554.9479,1,Black,100,75,2443.35,52,48-52 CM,15.42,4,1466.01,H ,U ,00:00.0,NULL,Current
379,2,2,1,1,"Road-250 Black, 58","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1320.6838,1,Black,100,75,2181.5625,58,54-58 CM,15.68,4,1308.9375,H ,U ,00:00.0,00:00.0,NULL
380,2,2,1,1,"Road-250 Black, 58","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Road Bikes,Bikes,Road-250,R ,LB ,CM ,1554.9479,1,Black,100,75,2443.35,58,54-58 CM,15.68,4,1466.01,H ,U ,00:00.0,NULL,Current
381,2,2,1,1,"Road-550-W Yellow, 38","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Road Bikes,Bikes,Road-550-W,R ,LB ,CM ,605.6492,1,Yellow,100,75,1000.4375,38,38-40 CM,17.35,4,600.2625,M ,W ,00:00.0,00:00.0,NULL
382,2,2,1,1,"Road-550-W Yellow, 38","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Road Bikes,Bikes,Road-550-W,R ,LB ,CM ,713.0798,1,Yellow,100,75,1120.49,38,38-40 CM,17.35,4,672.294,M ,W ,00:00.0,NULL,Current
383,2,2,1,1,"Road-550-W Yellow, 40","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Road Bikes,Bikes,Road-550-W,R ,LB ,CM ,605.6492,1,Yellow,100,75,1000.4375,40,38-40 CM,17.77,4,600.2625,M ,W ,00:00.0,00:00.0,NULL
384,2,2,1,1,"Road-550-W Yellow, 40","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Road Bikes,Bikes,Road-550-W,R ,LB ,CM ,713.0798,1,Yellow,100,75,1120.49,40,38-40 CM,17.77,4,672.294,M ,W ,00:00.0,NULL,Current
385,2,2,1,1,"Road-550-W Yellow, 42","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Road Bikes,Bikes,Road-550-W,R ,LB ,CM ,605.6492,1,Yellow,100,75,1000.4375,42,42-46 CM,18.13,4,600.2625,M ,W ,00:00.0,00:00.0,NULL
386,2,2,1,1,"Road-550-W Yellow, 42","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Road Bikes,Bikes,Road-550-W,R ,LB ,CM ,713.0798,1,Yellow,100,75,1120.49,42,42-46 CM,18.13,4,672.294,M ,W ,00:00.0,NULL,Current
387,2,2,1,1,"Road-550-W Yellow, 44","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Road Bikes,Bikes,Road-550-W,R ,LB ,CM ,605.6492,1,Yellow,100,75,1000.4375,44,42-46 CM,18.42,4,600.2625,M ,W ,00:00.0,00:00.0,NULL
388,2,2,1,1,"Road-550-W Yellow, 44","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Road Bikes,Bikes,Road-550-W,R ,LB ,CM ,713.0798,1,Yellow,100,75,1120.49,44,42-46 CM,18.42,4,672.294,M ,W ,00:00.0,NULL,Current
389,2,2,1,1,"Road-550-W Yellow, 48","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Road Bikes,Bikes,Road-550-W,R ,LB ,CM ,605.6492,1,Yellow,100,75,1000.4375,48,48-52 CM,18.68,4,600.2625,M ,W ,00:00.0,00:00.0,NULL
390,2,2,1,1,"Road-550-W Yellow, 48","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Road Bikes,Bikes,Road-550-W,R ,LB ,CM ,713.0798,1,Yellow,100,75,1120.49,48,48-52 CM,18.68,4,672.294,M ,W ,00:00.0,NULL,Current
391,10,10,2,2,LL Fork,Stout design absorbs shock and offers more precise steering.,Forks,Components,LL Fork,NULL,NULL,NULL,65.8097,1,NA,500,375,148.22,NULL,NA,NULL,1,88.932,L ,NULL,00:00.0,00:00.0,NULL
392,10,10,2,2,ML Fork,Composite road fork with an aluminum steerer tube.,Forks,Components,ML Fork,NULL,NULL,NULL,77.9176,1,NA,500,375,175.49,NULL,NA,NULL,1,105.294,M ,NULL,00:00.0,00:00.0,NULL
393,10,10,2,2,HL Fork,High-performance carbon road fork with curved legs.,Forks,Components,HL Fork,NULL,NULL,NULL,101.8936,1,NA,500,375,229.49,NULL,NA,NULL,1,137.694,H ,NULL,00:00.0,00:00.0,NULL
394,11,11,2,2,LL Headset,Threadless headset provides quality at an economical price.,Headsets,Components,LL Headset,NULL,NULL,NULL,15.1848,1,NA,500,375,34.2,NULL,NA,NULL,1,20.52,L ,NULL,00:00.0,00:00.0,NULL
395,11,11,2,2,ML Headset,Sealed cartridge keeps dirt out.,Headsets,Components,ML Headset,NULL,NULL,NULL,45.4168,1,NA,500,375,102.29,NULL,NA,NULL,1,61.374,M ,NULL,00:00.0,00:00.0,NULL
396,11,11,2,2,HL Headset,"High-quality 1"" threadless headset with a grease port for quick lubrication.",Headsets,Components,HL Headset,NULL,NULL,NULL,55.3801,1,NA,500,375,124.73,NULL,NA,NULL,1,74.838,H ,NULL,00:00.0,00:00.0,NULL
397,4,4,2,2,LL Mountain Handlebars,All-purpose bar for on or off-road.,Handlebars,Components,LL Mountain Handlebars,M ,NULL,NULL,17.978,1,NA,500,375,40.4909,NULL,NA,NULL,1,24.2945,L ,NULL,00:00.0,00:00.0,NULL
398,4,4,2,2,LL Mountain Handlebars,All-purpose bar for on or off-road.,Handlebars,Components,LL Mountain Handlebars,M ,NULL,NULL,19.7758,1,NA,500,375,44.54,NULL,NA,NULL,1,26.724,L ,NULL,00:00.0,NULL,Current
399,4,4,2,2,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Handlebars,Components,ML Mountain Handlebars,M ,NULL,NULL,24.9932,1,NA,500,375,56.2909,NULL,NA,NULL,1,33.7745,M ,NULL,00:00.0,00:00.0,NULL
400,4,4,2,2,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Handlebars,Components,ML Mountain Handlebars,M ,NULL,NULL,27.4925,1,NA,500,375,61.92,NULL,NA,NULL,1,37.152,M ,NULL,00:00.0,NULL,Current
401,4,4,2,2,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Handlebars,Components,HL Mountain Handlebars,M ,NULL,NULL,48.5453,1,NA,500,375,109.3364,NULL,NA,NULL,1,65.6018,H ,NULL,00:00.0,00:00.0,NULL
402,4,4,2,2,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Handlebars,Components,HL Mountain Handlebars,M ,NULL,NULL,53.3999,1,NA,500,375,120.27,NULL,NA,NULL,1,72.162,H ,NULL,00:00.0,NULL,Current
403,4,4,2,2,LL Road Handlebars,Unique shape provides easier reach to the levers.,Handlebars,Components,LL Road Handlebars,R ,NULL,NULL,17.978,1,NA,500,375,40.4909,NULL,NA,NULL,1,24.2945,L ,NULL,00:00.0,00:00.0,NULL
404,4,4,2,2,LL Road Handlebars,Unique shape provides easier reach to the levers.,Handlebars,Components,LL Road Handlebars,R ,NULL,NULL,19.7758,1,NA,500,375,44.54,NULL,NA,NULL,1,26.724,L ,NULL,00:00.0,NULL,Current
405,4,4,2,2,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Handlebars,Components,ML Road Handlebars,R ,NULL,NULL,24.9932,1,NA,500,375,56.2909,NULL,NA,NULL,1,33.7745,M ,NULL,00:00.0,00:00.0,NULL
406,4,4,2,2,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Handlebars,Components,ML Road Handlebars,R ,NULL,NULL,27.4925,1,NA,500,375,61.92,NULL,NA,NULL,1,37.152,M ,NULL,00:00.0,NULL,Current
407,4,4,2,2,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,Handlebars,Components,HL Road Handlebars,R ,NULL,NULL,48.5453,1,NA,500,375,109.3364,NULL,NA,NULL,1,65.6018,H ,NULL,00:00.0,00:00.0,NULL
408,4,4,2,2,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,Handlebars,Components,HL Road Handlebars,R ,NULL,NULL,53.3999,1,NA,500,375,120.27,NULL,NA,NULL,1,72.162,H ,NULL,00:00.0,NULL,Current
409,12,12,2,2,"ML Mountain Frame - Black, 38",The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Mountain Frames,Components,ML Mountain Frame-W,M ,LB ,CM ,185.8193,1,Black,500,375,348.76,38,38-40 CM,2.73,2,209.256,M ,U ,00:00.0,00:00.0,NULL
410,17,17,2,2,LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,Wheels,Components,LL Mountain Front Wheel,M ,NULL,NULL,26.9708,1,Black,500,375,60.745,NULL,NA,NULL,1,36.447,L ,NULL,00:00.0,00:00.0,NULL
411,17,17,2,2,ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,Wheels,Components,ML Mountain Front Wheel,M ,NULL,NULL,92.8071,1,Black,500,375,209.025,NULL,NA,NULL,1,125.415,M ,NULL,00:00.0,00:00.0,NULL
412,17,17,2,2,HL Mountain Front Wheel,High-performance mountain replacement wheel.,Wheels,Components,HL Mountain Front Wheel,M ,NULL,NULL,133.2955,1,Black,500,375,300.215,NULL,NA,NULL,1,180.129,H ,NULL,00:00.0,00:00.0,NULL
